Date,AAPL,GOOGL,MSFT
2021-08-02,142.7521514892578,134.52142333984375,276.58349609375
2021-08-03,144.55714416503906,135.29498291015625,278.8169250488281
2021-08-04,144.1549530029297,134.79173278808594,278.2245788574219
2021-08-05,144.26287841796875,135.91494750976562,281.14752197265625
2021-08-06,143.57518005371094,135.40321350097656,281.0892639160156
2021-08-09,143.52603149414062,136.57481384277344,279.9919128417969
2021-08-10,143.04461669921875,136.46908569335938,278.15655517578125
2021-08-11,143.3000946044922,135.94239807128906,278.65185546875
2021-08-12,146.2769012451172,136.85513305664062,281.42913818359375
2021-08-13,146.4832305908203,137.38729858398438,284.3812561035156
2021-08-16,148.46775817871094,137.96786499023438,286.0806884765625
2021-08-17,147.55406188964844,136.32394409179688,284.60455322265625
2021-08-18,143.7913055419922,135.11444091796875,282.863037109375
2021-08-19,144.1253204345703,135.34486389160156,288.7395324707031
2021-08-20,145.5891876220703,137.0900421142578,296.1241455078125
2021-08-23,147.08250427246094,139.6956024169922,296.4062805175781
2021-08-24,146.99407958984375,140.91258239746094,294.4313049316406
2021-08-25,145.75621032714844,141.72805786132812,293.83782958984375
2021-08-26,144.9506072998047,141.0911407470703,290.996826171875
2021-08-27,145.9919891357422,143.64830017089844,291.6097412109375
2021-08-30,150.43264770507812,144.2333526611328,295.3750305175781
2021-08-31,149.16529846191406,144.340087890625,293.7113037109375
2021-09-01,149.8333740234375,144.8568115234375,293.66265869140625
2021-09-02,150.95335388183594,142.93307495117188,293.0010681152344
2021-09-03,151.59193420410156,143.38446044921875,292.9913330078125
2021-09-07,153.94003295898438,143.9241180419922,292.05731201171875
2021-09-08,152.3876953125,143.33607482910156,292.0864562988281
2021-09-09,151.36599731445312,143.1864471435547,289.20660400390625
2021-09-10,146.35548400878906,140.5280303955078,287.708251953125
2021-09-13,146.92529296875,141.98094177246094,288.9536437988281
2021-09-14,145.52040100097656,142.19241333007812,291.6778259277344
2021-09-15,146.4144287109375,144.07275390625,296.5717468261719
2021-09-16,146.17860412597656,143.25527954101562,296.9609375
2021-09-17,143.49656677246094,140.4522247314453,291.7557067871094
2021-09-20,140.43133544921875,138.37684631347656,286.3363952636719
2021-09-21,140.9127197265625,138.68959045410156,286.8228454589844
2021-09-22,143.29022216796875,139.93699645996094,290.50054931640625
2021-09-23,144.2530517578125,140.86720275878906,291.4541015625
2021-09-24,144.3414764404297,141.8637237548828,291.249755859375
2021-09-27,142.81866455078125,140.72354125976562,286.2099609375
2021-09-28,139.41937255859375,135.49449157714844,275.8481140136719
2021-09-29,140.32322692871094,134.02163696289062,276.315185546875
2021-09-30,139.0166015625,133.34580993652344,274.2914123535156
2021-10-01,140.14639282226562,136.2057342529297,281.2770690917969
